id,total_income,total_expense,net_income,income_count,expense_count,tx_count,active_days,avg_income,avg_expense,income_std,expense_std,p95_income,p95_expense,last_tx_days,first_tx_days,income_expense_ratio,has_stm
53480,10.831133568448418,9.32781402644581,10.579627933827828,1.791759469228055,3.7376696182833684,3.8501476017100584,43.0,9.221774749601845,5.617792305546284,6.384510849675076,5.291786032670541,9.29037077188167,6.130095415277204,0.0,5.111987788356544,1.6764186815080746,1
53481,9.819828731264245,9.911601544885992,,1.3862943611198906,3.9889840465642745,4.04305126783455,49.0,8.721325162474042,5.943885300425345,5.479569774853565,6.396663970766769,8.765804391488048,7.051581992448886,0.0,4.976733742420574,0.6483109113729666,1
53482,10.508167933856756,10.71393898748833,,1.9459101490553132,4.23410650459726,4.31748811353631,66.0,8.716545017552457,6.495919775867503,6.28342051638723,6.753017372246813,8.804494316316713,7.957408607985656,0.0,5.153291594497779,0.5955427787622241,1
53483,10.092362588299926,10.087870316914778,4.693913395822469,1.9459101490553132,4.219507705176107,4.30406509320417,63.0,8.300810070145236,5.885918276221939,5.168092047091751,6.340287118655412,8.358853750967524,6.227731607238569,0.0,5.075173815233827,0.6953959322131746,1
53484,10.785533570412872,10.302225416728197,9.8265465711988,1.9459101490553132,4.454347296253507,4.5217885770490405,81.0,8.993877579612244,5.86238909437406,5.852047248554361,6.05189794766951,9.049033942397315,6.7942102502745865,0.0,5.1647859739235145,0.9637277265756679,1
53485,10.266425393528404,10.41620219098989,,1.9459101490553132,4.48863636973214,4.553876891600541,77.0,8.474839816598157,5.941467063512575,5.845931596728774,6.271433193649903,8.560425558652767,7.1418755649099745,0.0,5.081404364984463,0.6210580625159499,1
53486,9.90139536543824,9.998284418799415,,1.3862943611198906,3.871201010907891,3.9318256327243257,38.0,8.802883281187224,6.150226614599006,4.241611290022812,6.509330429150304,8.813777520931204,6.794642570350493,0.0,5.187385805840755,0.6458734297297615,1
53487,9.726212639984224,9.547107565093452,7.918577705901791,1.6094379124341003,3.4965075614664802,3.6109179126442243,32.0,8.340097356721298,6.08358284851125,5.640375059290904,6.488482141799778,8.414897308304587,6.71901315438526,0.0,5.111987788356544,0.7867105764646343,1
53488,10.599937522876242,10.227492393151872,9.431902673774061,1.9459101490553132,4.465908118654584,4.532599493153256,82.0,8.808302633720071,5.776214181088688,6.169005790233052,5.907703011810941,8.902251829952165,6.374014940395154,0.0,5.147494476813453,0.8966165235605256,1
53489,10.177742381673879,9.558896446911161,9.40440932380377,1.791759469228055,3.5263605246161616,3.6635616461296463,32.0,8.56845648535378,6.064644599699989,5.620045007656769,6.498070521496548,8.609425913428506,7.439368926734419,0.0,5.153291594497779,1.049717667133421,1
53490,10.49593251735887,9.888960544655548,9.708538402217478,1.9459101490553132,4.290459441148391,4.3694478524670215,69.0,8.704311281983454,5.615889901446391,6.271000033052125,5.8410625912479235,8.81712221289934,6.137029186443182,0.0,5.159055299214529,1.0420099463675256,1
53491,9.101349942813222,9.169288142620589,,1.0986122886681098,3.58351893845611,3.6375861597263857,34.0,8.408314271203658,5.617476303495933,5.7724841926509765,5.163206189994195,8.470624822231377,6.3298848849472105,0.0,5.170483995038151,0.6597513813305741,1
53492,10.62574853342633,10.466142147189391,8.712126550705209,1.9459101490553132,4.343805421853684,4.418840607796598,67.0,8.83411047006869,6.137542883439104,6.1804427196109915,6.505514188290328,8.915208619436278,7.733813816234048,0.0,5.0369526024136295,0.7761335427762461,1
