row_id,y_true,oof_pred
0,0,0.0
1,1,0.48323761659700537
2,0,0.0
3,0,0.6235122251121303
4,1,0.6126454148777293
5,1,0.0
6,0,0.0
7,1,0.3867032581017688
8,0,0.0
9,1,0.0
10,0,0.5431122072380481
11,0,0.421329181123656
12,0,0.36870911314872246
13,0,0.7359105943192225
14,0,0.3292322282297002
15,0,0.5935388210727359
16,0,0.34630804666747694
17,0,0.0
18,0,0.6539337165819739
19,0,0.0
20,0,0.3162006412582363
21,0,0.40044957190324326
22,0,0.3925729363792128
23,0,0.0
24,0,0.0
25,0,0.0
26,0,0.3835386740265299
27,1,0.6398474005919628
28,0,0.5394188590491724
29,0,0.3885233260482862
30,1,0.698004939527503
31,0,0.5120667810800367
32,0,0.0
33,1,0.7649725307999858
34,0,0.5036359609339398
35,0,0.6812753556164077
36,0,0.5954293103959873
37,0,0.29819366944966263
38,0,0.3777616533365745
39,0,0.0
40,0,0.0
41,0,0.33156495615174275
42,1,0.5618463065494338
43,0,0.3507157024487747
44,0,0.5478014447149921
45,0,0.5407918533595024
46,0,0.5059167807919186
47,0,0.5126918512643663
48,0,0.4459123064491264
49,0,0.0
50,1,0.7471139247674139
51,1,0.0
52,0,0.5182404259215452
53,0,0.6369778884645987
54,0,0.0
55,0,0.5832271117868113
56,0,0.20022976793571556
57,0,0.3057411342797768
58,0,0.2883839102501934
59,0,0.4561996156941761
60,0,0.2995595576287761
61,0,0.0
62,0,0.0
63,0,0.3081667084078287
64,1,0.6291901149060619
65,0,0.0
66,0,0.43304607334908873
67,0,0.37360877040564117
68,0,0.34905993175468
69,0,0.0
70,1,0.7238096633714146
71,0,0.46786290264136077
72,0,0.3523725468385509
73,0,0.46407874626726464
74,0,0.7477642213935806
75,0,0.2586501509251419
76,0,0.31149865585614733
77,0,0.5101281845985166
78,0,0.5829498343671046
79,0,0.4367126079916573
80,1,0.7992031205410007
81,0,0.5877286119434626
82,0,0.4116669713008121
83,0,0.0
84,0,0.0
85,0,0.4468391818303797
86,1,0.7620655839365522
87,0,0.6037828064952564
88,0,0.37103518757830906
89,0,0.510214578265729
90,0,0.312247182577183
91,0,0.5254842103578323
92,0,0.0
93,0,0.5658210094301643
94,0,0.4138021444551846
95,0,0.5263857043027468
96,0,0.0
97,0,0.0
98,0,0.1274768679276456
99,0,0.6341536515734145
100,0,0.28007054414417243
101,0,0.0
102,0,0.6007764177795512
103,0,0.12903359553489568
104,0,0.2364146917336857
105,0,0.4445439604050635
106,0,0.0
107,0,0.29376705760948657
108,0,0.1398251229222638
109,0,0.36720547894987754
110,1,0.5392241526529178
111,0,0.3781154421751766
112,0,0.5071952054899874
113,1,0.39871047713672103
114,1,0.8012342637099903
115,0,0.5093371640410066
116,0,0.5297218383341081
117,0,0.0
118,0,0.40044516072058567
119,0,0.0
120,0,0.45031633116828085
121,0,0.3654355017063924
122,1,0.39256489231274194
123,0,0.4024446519434507
124,0,0.607025007108244
125,1,0.6533419992560229
126,0,0.4820819736111237
127,0,0.5960288003845025
128,0,0.5528434866599048
129,1,0.4388957400791481
130,1,0.5344298845044335
131,0,0.3805630985248815
132,1,0.7203318099123956
133,0,0.5838882360174877
134,0,0.6504650867906643
135,0,0.38018200028485316
136,0,0.7337500649619569
137,0,0.20939275491765313
138,0,0.0
139,0,0.36842310996753147
140,1,0.6709090838638392
141,1,0.510132688141729
142,0,0.31290598283731447
143,0,0.45905437523995807
144,0,0.0
145,0,0.34960381072968294
146,0,0.6933090739177952
147,1,0.0
148,0,0.39677130469726946
149,1,0.4774386235051389
150,0,0.46568335482099893
151,0,0.6749300677760282
152,1,0.4292615409151508
153,1,0.4903057198507846
154,0,0.7505975414946189
155,0,0.5702733745706372
156,1,0.0
157,0,0.2673202200849923
158,0,0.0
159,0,0.0
160,0,0.34755926100743195
161,0,0.6238623650910673
162,0,0.0
163,1,0.26146857536130863
164,0,0.563910322823109
165,0,0.25979112627791257
166,0,0.5824272118593127
167,0,0.615911001053496
168,0,0.0
169,0,0.0
170,0,0.5987493654800309
171,1,0.6172118761363923
172,0,0.317713019358965
173,0,0.3940477308696537
174,1,0.7883529735367327
175,1,0.0
176,0,0.14823000065235775
177,0,0.655694732440657
178,0,0.4462400212913279
179,0,0.3637582262426436
180,0,0.0
181,0,0.6460974526187946
182,1,0.0
183,0,0.39713864718269454
184,0,0.24787220107819552
185,0,0.5156958293736451
186,0,0.2678260442675484
187,0,0.4847629060643903
188,0,0.5676844682987069
189,1,0.7774797220166525
190,0,0.6305701038688737
191,0,0.5717957053810361
192,0,0.3543052464243387
193,1,0.0
194,1,0.64003787237626
195,1,0.7384013050528402
196,1,0.5564516224367572
197,0,0.0
198,1,0.6196234406340169
199,0,0.638848870812144
200,1,0.6726984710281068
201,0,0.5931254572075917
202,0,0.34317972701628024
203,0,0.0
204,1,0.737573128833892
205,0,0.0
206,0,0.5270067932511957
207,0,0.34926926506485534
208,0,0.5867901227892756
209,0,0.44322653394575096
210,0,0.0
211,1,0.39569126914790553
212,0,0.4500647519558584
213,0,0.0
214,0,0.7604314861984622
215,1,0.0
216,0,0.0
217,0,0.5032617734594721
218,0,0.31369058935397476
219,0,0.654181488468764
220,0,0.2808502115235594
221,0,0.2577071336499766
222,0,0.0
223,0,0.0
224,0,0.6744742490386555
225,0,0.332723899864684
226,1,0.2799888718323552
227,0,0.5883682185385322
228,0,0.37231261058202547
229,1,0.6422799669837236
230,1,0.5703800917336495
231,0,0.23945787700938542
232,0,0.16186759929560868
233,0,0.12840504478920006
234,0,0.5167898387297426
235,0,0.18781842189528788
236,0,0.1351041442169306
237,0,0.13314735037006675
238,0,0.0
239,1,0.6352948038839625
240,1,0.7868803283619823
241,0,0.5232744532528557
242,0,0.5712697172670955
243,0,0.27437371187072934
244,0,0.0
245,0,0.30240364791533597
246,1,0.3075922398712086
247,1,0.0
248,0,0.24628707551457713
249,0,0.14998343683433252
250,0,0.6172346440367289
251,1,0.4847562733226374
252,0,0.4905801785989773
253,1,0.4276419524040177
254,0,0.6013413390859698
255,0,0.31338313455613975
256,0,0.11028424187110397
257,1,0.46428496487611703
258,0,0.35851876933631305
259,0,0.25047883005425287
260,0,0.4612673218192936
261,0,0.5049779183557133
262,0,0.6100972556484816
263,1,0.0
264,0,0.24592762683730662
265,0,0.28424807615333125
266,0,0.5100797923734486
267,1,0.7811231434022154
268,0,0.0
269,0,0.28468960069232885
270,0,0.0
271,0,0.5073199525568868
272,0,0.676215848712514
273,0,0.0
274,1,0.5609751689570288
275,0,0.49454551110306705
276,1,0.7453179886566126
277,0,0.3206292065087415
278,0,0.0
279,0,0.48276497512606414
280,0,0.0
281,0,0.5396780387057958
282,1,0.4640928885466664
283,1,0.0
284,0,0.39381328841708696
285,0,0.5649762453375267
286,0,0.5877346148230833
287,0,0.35276862841662143
288,0,0.31890389129196817
289,1,0.4171364736171479
290,0,0.2962944596910529
291,0,0.6015862484272537
292,1,0.6318903114998058
293,0,0.7192310963787303
294,0,0.40479823611761984
295,0,0.49610447730851
296,0,0.0
297,0,0.6268037509812667
298,1,0.7884589334727957
299,1,0.4874037255971917
300,0,0.21579065308267165
301,0,0.21395987653423848
302,0,0.7950014059357153
303,0,0.5343448869373468
304,0,0.3547563377931072
305,0,0.0
306,0,0.4894702820975023
307,0,0.49687463080271854
308,0,0.0
309,0,0.0
310,0,0.0
311,0,0.584310488805128
312,0,0.5559060947398233
313,1,0.0
314,0,0.3243530930127924
315,0,0.28443348447187705
316,0,0.5220349163621152
317,0,0.0
318,0,0.41196075053748615
319,0,0.0
320,0,0.0
321,0,0.0
322,0,0.0
323,0,0.4973721450912672
324,0,0.46129685985217767
325,0,0.0
326,0,0.19139798177260678
327,0,0.15623199265230864
328,1,0.0
329,0,0.0
330,0,0.0
331,0,0.0
332,0,0.0
333,0,0.239672310815597
334,0,0.4145190657403248
335,0,0.5766399596775458
336,0,0.6388118003110598
337,0,0.336385387114284
338,0,0.13985939520656115
339,0,0.2576541508957587
340,0,0.3013569648038842
341,0,0.47854054631759174
342,0,0.0
343,1,0.0
344,1,0.6085976980949312
345,0,0.49163376355982324
346,0,0.3325181143138829
347,1,0.0
348,0,0.19689097590300253
349,0,0.48807287756265194
350,1,0.6793953893789431
351,0,0.0
352,0,0.0
353,0,0.0
354,0,0.3945812873609977
355,0,0.17752930981527082
356,0,0.5034160846009414
357,0,0.3710697920558794
358,0,0.0
359,0,0.567968489354355
360,0,0.530286055859463
361,0,0.0
362,0,0.48732415548286906
363,0,0.1894290751407105
364,0,0.0
365,0,0.6811338272422582
366,0,0.29073849388127143
367,1,0.4901425124805343
368,1,0.7525479690079006
369,0,0.20763904094555705
370,0,0.438047641310646
371,0,0.33291697174353785
372,0,0.38213532802124994
373,0,0.7007260543379676
374,0,0.0
