id,label,oof_pred
0,0,0.49807372822109847
1,1,0.0
2,0,0.8117076461329769
3,0,0.5260200960950626
4,1,0.5774451248486566
5,1,0.6569345523849471
6,0,0.25721634143306293
7,1,0.3541474002151446
8,0,0.7036262595511349
9,1,0.8130292666974959
10,0,0.0
11,0,0.3044172830476148
12,0,0.19627813774007039
13,0,0.0
14,0,0.28026395899113976
15,0,0.4694933200170828
16,0,0.301701589613454
17,0,0.22425181672039224
18,0,0.0
19,0,0.5543703567182168
20,0,0.29312841700109626
21,0,0.41512034875834475
22,0,0.31554881258980383
23,0,0.5513306005664625
24,0,0.22269083161249764
25,0,0.6623602810218948
26,0,0.21114876575271277
27,1,0.0
28,0,0.521417669568562
29,0,0.3664848546766126
30,1,0.7036024398669668
31,0,0.0
32,0,0.5242169904749489
33,1,0.0
34,0,0.0
35,0,0.6634121054263845
36,0,0.5550497508620472
37,0,0.0
38,0,0.3101793466221006
39,0,0.7383234153459255
40,0,0.46350454134983315
41,0,0.0
42,1,0.47903161919442966
43,0,0.2978360227161406
44,0,0.5389082223627043
45,0,0.677462598011628
46,0,0.0
47,0,0.43917209831873477
48,0,0.35385848026355826
49,0,0.4426422101673375
50,1,0.0
51,1,0.8683837444269175
52,0,0.5284178330477868
53,0,0.4293643561811773
54,0,0.3444798371551266
55,0,0.5839540149091259
56,0,0.0
57,0,0.21376635132744964
58,0,0.20081444566192064
59,0,0.5144485103107822
60,0,0.1435817784521976
61,0,0.22346544049050052
62,0,0.18174742889005405
63,0,0.18807256565448865
64,1,0.0
65,0,0.4832328499659242
66,0,0.0
67,0,0.3853854800099735
68,0,0.3957733759059452
69,0,0.4896315315490182
70,1,0.6470299483205808
71,0,0.3760315856214727
72,0,0.35299570877991926
73,0,0.0
74,0,0.0
75,0,0.3070514076929481
76,0,0.30819958101779393
77,0,0.5021077420048381
78,0,0.0
79,0,0.0
80,1,0.7519128959216056
81,0,0.0
82,0,0.23189972348411597
83,0,0.6062792896576578
84,0,0.6989467786137715
85,0,0.0
86,1,0.6847010420091973
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.22200727978386484
91,0,0.0
92,0,0.3713649707494256
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.4406393069150656
