id,oof_pred,label
0,0.2804266235107413,0
1,0.4976381011414635,1
2,0.6251589737146536,0
3,0.5656088003097616,0
4,0.5820899965059826,1
5,0.5795745140403854,1
6,0.33915950999750005,0
7,0.4386593108812522,1
8,0.5773007591082906,0
9,0.7396145219560017,1
10,0.6007388696020641,0
11,0.3578167180397663,0
12,0.3896507403554732,0
13,0.7925747441490891,0
14,0.4056600021365004,0
15,0.5399789753220284,0
16,0.40258452307635784,0
17,0.2089912089832209,0
18,0.7044702988623781,0
19,0.5323136460265672,0
20,0.3822652561504992,0
21,0.4540577988557,0
22,0.3031242651989755,0
23,0.36990766422202104,0
24,0.16725518332880424,0
25,0.5985850248273243,0
26,0.3294970413984729,0
27,0.5812575768100237,1
28,0.5869870322375188,0
29,0.43002083080441617,0
30,0.6788782502896643,1
31,0.5539995206662975,0
32,0.5055876342583968,0
33,0.6719693294041021,1
34,0.4717348805349045,0
35,0.6504521058558428,0
36,0.5196445262761507,0
37,0.3218873217698826,0
38,0.38228994273616274,0
39,0.6267561987785778,0
40,0.31079927073504343,0
41,0.3107760722207366,0
42,0.4954651364692289,1
43,0.2554102144838726,0
44,0.5273514401781292,0
45,0.5889811281466993,0
46,0.5320097200228822,0
47,0.4994445978526909,0
48,0.324514221824513,0
49,0.427523855357573,0
50,0.7977004297560176,1
51,0.8223656421069405,1
52,0.5327022454859798,0
53,0.5778021199664501,0
54,0.37864905367279805,0
55,0.5222142527607498,0
56,0.1967787715437677,0
57,0.34287740296894825,0
58,0.1030587322042145,0
59,0.5498041423845071,0
60,0.155049889930073,0
61,0.1825446714604339,0
62,0.16928353426439297,0
63,0.2022880721568768,0
64,0.5660920333185083,1
65,0.3577848557588608,0
66,0.3366567279942915,0
67,0.31778057765107914,0
68,0.40452147802149063,0
69,0.4060739972003757,0
70,0.6690026636735886,1
71,0.49779701738993243,0
72,0.39349368208659086,0
73,0.34959350615910123,0
74,0.6115197653280241,0
75,0.19864001851131632,0
76,0.31337575971639725,0
77,0.49300158701143215,0
78,0.49611169410418005,0
79,0.42184645777959495,0
80,0.6409584444071648,1
81,0.47619406368898615,0
82,0.22578810383422035,0
83,0.542409308623484,0
84,0.6357939351504228,0
85,0.3480909190684276,0
86,0.7518899714524608,1
87,0.5329557601325808,0
88,0.2899270934344356,0
89,0.38453216062137696,0
90,0.2584525142484311,0
91,0.46111033113312777,0
92,0.32866182167014146,0
93,0.5419696646794977,0
94,0.41838331732656797,0
95,0.5066185820734702,0
96,0.3416191457175977,0
97,0.2751343517110923,0
98,0.1657610937011152,0
99,0.5697544828965905,0
100,0.1945096032068623,0
101,0.42462881119953616,0
102,0.6076852397450495,0
103,0.11757845765754146,0
104,0.22955387062495272,0
105,0.44405636324636594,0
106,0.5694472290352655,0
107,0.2646983515780811,0
108,0.32172741825225637,0
109,0.34702375742744546,0
110,0.591390862854348,1
111,0.4147367616280309,0
112,0.5105498799793263,0
113,0.2532188398529857,1
114,0.659419687000197,1
115,0.452317624395785,0
116,0.554021354506361,0
117,0.3347494413115892,0
118,0.5021442234387291,0
119,0.29814494724161844,0
120,0.5359101336105536,0
121,0.35553902217150585,0
122,0.40484575211709867,1
123,0.4034898229994499,0
124,0.5379828964123914,0
125,0.5282373062649102,1
126,0.5287443238350122,0
127,0.5609658804035953,0
128,0.4428191881338071,0
129,0.42449693706472835,1
130,0.4522068302896464,1
131,0.5072031895082421,0
132,0.7813041614318577,1
133,0.5496918167778256,0
134,0.6498884480023119,0
135,0.4078958088038299,0
136,0.754565005104874,0
137,0.28818194939606956,0
138,0.3875329127705482,0
139,0.3131511364170056,0
140,0.5646266261269047,1
141,0.5383343904961846,1
142,0.3535954322144744,0
143,0.45200451943359377,0
144,0.7041087864760234,0
145,0.3392914710668561,0
146,0.6190833324078509,0
147,0.6031337741627354,1
148,0.3031556990560022,0
149,0.4014092147823525,1
150,0.49945787342190384,0
151,0.600957702528469,0
152,0.4191641077050161,1
153,0.446027299490724,1
154,0.6783256585403721,0
155,0.6385073388359852,0
156,0.37946323459869236,1
157,0.31391365826741374,0
158,0.5150949154568043,0
159,0.3824459693190758,0
160,0.3706813446092137,0
161,0.5481862092192553,0
162,0.40212323850150195,0
163,0.1870819847128457,1
164,0.5911629017435183,0
165,0.1350301812370815,0
166,0.5389290717096304,0
167,0.46167408765518564,0
168,0.360579474385858,0
169,0.1358824835480904,0
170,0.5277783686096384,0
171,0.5861887764085983,1
172,0.35093004972130504,0
173,0.24518250764377544,0
174,0.7610203174902582,1
175,0.7917141845378075,1
176,0.3286206250533434,0
177,0.5116177748174014,0
178,0.4281224138335425,0
179,0.3917862934876831,0
180,0.4873088513081893,0
181,0.670012458860367,0
182,0.46827533576945013,1
183,0.2926521281522473,0
184,0.2611878062670459,0
185,0.5779752282121401,0
186,0.1897464846794257,0
187,0.400955962814295,0
188,0.5547219754994216,0
189,0.8078760557211894,1
190,0.5541653225674885,0
191,0.5194258109711822,0
192,0.4414872334785939,0
193,0.5314915448387992,1
194,0.5184688080639269,1
195,0.7547668970113134,1
196,0.531434570664392,1
197,0.5206058189202524,0
198,0.5461142617496257,1
199,0.6648823453896278,0
200,0.5962959918327396,1
201,0.5430631232229447,0
202,0.3454413966088314,0
203,0.30408216240074837,0
204,0.8164528755187207,1
205,0.6049903071847937,0
206,0.4011506348136833,0
207,0.28452557718873,0
208,0.5321887395015233,0
209,0.4471040904398174,0
210,0.5091034780031152,0
211,0.3381231299559301,1
212,0.4203814173703481,0
213,0.4124987931578999,0
214,0.7988879896164365,0
215,0.6481406579198727,1
216,0.7133092040447924,0
217,0.516420406129954,0
218,0.27316756633192657,0
219,0.6180811493565439,0
220,0.47017706000087084,0
221,0.23757683911089103,0
222,0.5162355775514006,0
223,0.3937638028305864,0
224,0.6661986636884728,0
225,0.21394148988693593,0
226,0.24325087325580289,1
227,0.5280844765030368,0
228,0.36003596316944586,0
229,0.6060916450400137,1
230,0.5807522737709816,1
231,0.2530884868509805,0
232,0.2208914124844971,0
233,0.18451259473669418,0
234,0.5767801817304318,0
235,0.2060511052454221,0
236,0.14039371378925958,0
237,0.16077949797898317,0
238,0.646135953794493,0
239,0.6425820705319784,1
240,0.784951883567701,1
241,0.5144523832315478,0
242,0.5451949543532381,0
243,0.1965719183309861,0
244,0.3957101746177066,0
245,0.17602625281381223,0
246,0.1468518762984134,1
247,0.5141925657625023,1
248,0.25848218964354513,0
249,0.18473572152492423,0
250,0.5102435825966409,0
251,0.5157930545704462,1
252,0.4116462930838323,0
253,0.3800411368611219,1
254,0.5323588763670596,0
255,0.3376643873412698,0
256,0.1327540377605649,0
257,0.3941172940887049,1
258,0.3990411544677183,0
259,0.1865282962520346,0
260,0.5517445326858815,0
261,0.3562761649294439,0
262,0.4475469562526824,0
263,0.5221604187388927,1
264,0.30946150467397243,0
265,0.1940614305648543,0
266,0.6053607719132742,0
267,0.7694142571595417,1
268,0.6589924297547572,0
269,0.3625668975841213,0
270,0.20509684424907415,0
271,0.5460417280831679,0
272,0.6182752970435241,0
273,0.20380642796399068,0
274,0.5453057251934671,1
275,0.54727934942219,0
276,0.8058801783344353,1
277,0.38994101356128513,0
278,0.5554968128104324,0
279,0.47384946879881334,0
280,0.5846333698486729,0
281,0.552951484211029,0
282,0.47664020468387575,1
283,0.5855909760459646,1
284,0.5211125779305511,0
285,0.6247266251135872,0
286,0.5347770037192222,0
287,0.4331124652128845,0
288,0.218495363212276,0
289,0.3454745337951665,1
290,0.3000340380085028,0
291,0.5560483417507588,0
292,0.5521820739138451,1
293,0.598092678850432,0
294,0.2783894206129796,0
295,0.4985453584546724,0
296,0.48388499225357756,0
297,0.5445577280860926,0
298,0.7919627332479652,1
299,0.5395652879766838,1
300,0.28865356643537726,0
301,0.22327163022706767,0
302,0.8331662016106077,0
303,0.5188575281376603,0
304,0.3593914941817449,0
305,0.34001191640940714,0
306,0.535202765530488,0
307,0.4067474337225571,0
308,0.23819691715695251,0
309,0.32679698709798655,0
310,0.5620979526051157,0
311,0.5905101794334533,0
312,0.5600011623432294,0
313,0.7490018810860279,1
314,0.44410395487467735,0
315,0.3052487426318402,0
316,0.45757302817140333,0
317,0.6397023632262095,0
318,0.38063914789442765,0
319,0.4286810038986712,0
320,0.22363985568689854,0
321,0.43613144636583767,0
322,0.5681675328847651,0
323,0.5150254780401382,0
324,0.44629366896173617,0
325,0.4818917328642996,0
326,0.3809127499763935,0
327,0.20231770925894607,0
328,0.5956966346409774,1
329,0.6827166166926281,0
330,0.5793650790698024,0
331,0.33353772751878347,0
332,0.5189308900843462,0
333,0.226147020683605,0
