id,oof_pred,label
0,0.2759997076143461,0
1,0.4740320544544009,1
2,0.6780237528383645,0
3,0.547983628184109,0
4,0.5135536712097103,1
5,0.6426629284176273,1
6,0.19286437967773273,0
7,0.327498356460519,1
8,0.5920346550030704,0
9,0.6522415714779045,1
10,0.5047417262900541,0
11,0.25176642675743943,0
12,0.32211658933738935,0
13,0.5232829950509528,0
14,0.45389417015059796,0
15,0.4616992057212762,0
16,0.392818083942429,0
17,0.21773187052737517,0
18,0.541835209920603,0
19,0.5686279567448324,0
20,0.20722116204359856,0
21,0.4341240162331744,0
22,0.3141701981316199,0
23,0.43419557418624777,0
24,0.20580923463278625,0
25,0.549677575828848,0
26,0.2786813301021918,0
27,0.6044869818697565,1
28,0.43425943404755196,0
29,0.30546038798371433,0
30,0.5929101931548346,1
31,0.0,0
32,0.48445298326907116,0
33,0.5246149285460565,1
34,0.0,0
35,0.6345419696761472,0
36,0.4955460887675582,0
37,0.0,0
38,0.21979350033830483,0
39,0.6398571775507065,0
40,0.3201659525100078,0
41,0.0,0
42,0.42757148972302605,1
43,0.20039739010424923,0
44,0.5301897216871385,0
45,0.6504504752355627,0
46,0.44634708203302925,0
47,0.5164432925175932,0
48,0.3311078984776275,0
49,0.4227448189915423,0
50,0.7298342870383278,1
51,0.7448869509332537,1
52,0.4969854838367011,0
53,0.4800116384014316,0
54,0.2851805942087649,0
55,0.4857213753280856,0
56,0.0,0
57,0.19251664282199424,0
58,0.13503731117137313,0
59,0.49407909854891396,0
60,0.18289884611408386,0
61,0.2169875593288757,0
62,0.1756910432425279,0
63,0.23898487098898402,0
64,0.0,1
65,0.3302946675131441,0
66,0.45544199398619806,0
67,0.22404275203653104,0
68,0.34527736467101783,0
69,0.4309909466538255,0
70,0.6031113282064864,1
71,0.4099873174481446,0
72,0.3339495816980625,0
73,0.0,0
74,0.6383609689792887,0
75,0.2959023199378138,0
76,0.3132508962931242,0
77,0.46667078776881965,0
78,0.0,0
79,0.34812808820859015,0
80,0.7129478895153938,1
81,0.5206518313497823,0
82,0.24724235755192156,0
83,0.5234516123135498,0
84,0.6285176085881278,0
85,0.3457332938145025,0
86,0.7134499508779513,1
87,0.0,0
88,0.0,0
89,0.4633105223166477,0
90,0.3171999229244977,0
91,0.0,0
92,0.32655489945200045,0
93,0.0,0
94,0.0,0
95,0.48417539919625496,0
96,0.3531553265145467,0
97,0.29432604562102505,0
98,0.20851885716701393,0
99,0.5171488311879598,0
100,0.19885618942541275,0
101,0.3631794537105057,0
102,0.5045420105884759,0
103,0.0952909805112685,0
104,0.4551175633673832,0
105,0.268650560150818,0
106,0.5970495485769327,0
107,0.2286911192334374,0
108,0.4479271199014577,0
109,0.2632068562264976,0
110,0.41805964791987027,1
111,0.4604908818382306,0
112,0.0,0
113,0.23219245035742647,1
114,0.5069463439623234,1
115,0.4586235345697398,0
116,0.5331820620868324,0
117,0.356425057950348,0
118,0.49254459014902185,0
119,0.26141161407735825,0
120,0.5583707138297949,0
121,0.3291949667524058,0
122,0.0,1
123,0.0,0
124,0.47044454538126923,0
125,0.531094183254156,1
126,0.0,0
127,0.0,0
128,0.45936972082905636,0
129,0.3505385339230757,1
130,0.3181639617825789,1
131,0.5053113136660217,0
132,0.7017957242382395,1
133,0.49801898957979274,0
134,0.5490670461650993,0
135,0.4582801389316189,0
136,0.7020129267147113,0
137,0.4602707700421977,0
138,0.2473541910125558,0
139,0.31658024538881835,0
140,0.5330276652972732,1
141,0.5605280715866815,1
142,0.4570471186399989,0
143,0.46607419593375965,0
144,0.6125549714162944,0
145,0.0,0
146,0.6513590604648561,0
147,0.552926328676957,1
148,0.20960111069595444,0
149,0.2966837999814982,1
150,0.0,0
151,0.5157712667086178,0
152,0.33816497098857745,1
153,0.35476102823786965,1
154,0.6651294902216996,0
